date,vix_close,nasdaq_close
2019-01-31,16.56999969482422,7281.740234375
2019-02-01,16.139999389648438,7263.8701171875
2019-02-04,15.729999542236328,7347.5400390625
2019-02-05,15.569999694824219,7402.080078125
2019-02-06,15.380000114440918,7375.27978515625
2019-02-07,16.3700008392334,7288.35009765625
2019-02-08,15.720000267028809,7298.2001953125
2019-02-11,15.970000267028809,7307.89990234375
2019-02-12,15.430000305175781,7414.6201171875
2019-02-13,15.649999618530273,7420.3798828125
2019-02-14,16.219999313354492,7426.9501953125
2019-02-15,14.90999984741211,7472.41015625
2019-02-19,14.880000114440918,7486.77001953125
2019-02-20,14.020000457763672,7489.06982421875
2019-02-21,14.460000038146973,7459.7099609375
2019-02-22,13.510000228881836,7527.5400390625
2019-02-25,14.850000381469727,7554.4599609375
2019-02-26,15.170000076293945,7549.2998046875
2019-02-27,14.699999809265137,7554.509765625
2019-02-28,14.779999732971191,7532.52978515625
2019-03-01,13.569999694824219,7595.35009765625
2019-03-04,14.630000114440918,7577.56982421875
2019-03-05,14.739999771118164,7576.35986328125
2019-03-06,15.739999771118164,7505.919921875
2019-03-07,16.59000015258789,7421.4599609375
2019-03-08,16.049999237060547,7408.14013671875
2019-03-11,14.329999923706055,7558.06005859375
2019-03-12,13.770000457763672,7591.02978515625
2019-03-13,13.40999984741211,7643.41015625
2019-03-14,13.5,7630.91015625
2019-03-15,12.880000114440918,7688.52978515625
2019-03-18,13.100000381469727,7714.47998046875
2019-03-19,13.5600004196167,7723.9501953125
2019-03-20,13.90999984741211,7728.97021484375
2019-03-21,13.630000114440918,7838.9599609375
2019-03-22,16.479999542236328,7642.669921875
2019-03-25,16.329999923706055,7637.5400390625
2019-03-26,14.680000305175781,7691.52001953125
2019-03-27,15.149999618530273,7643.3798828125
2019-03-28,14.430000305175781,7669.169921875
2019-03-29,13.710000038146973,7729.31982421875
2019-04-01,13.399999618530273,7828.91015625
2019-04-02,13.359999656677246,7848.68994140625
2019-04-03,13.739999771118164,7895.5498046875
2019-04-04,13.579999923706055,7891.77978515625
2019-04-05,12.819999694824219,7938.68994140625
2019-04-08,13.180000305175781,7953.8798828125
2019-04-09,14.279999732971191,7909.27978515625
2019-04-10,13.300000190734863,7964.240234375
2019-04-11,13.020000457763672,7947.35986328125
2019-04-12,12.010000228881836,7984.16015625
2019-04-15,12.319999694824219,7976.009765625
2019-04-16,12.180000305175781,8000.22998046875
2019-04-17,12.600000381469727,7996.080078125
2019-04-18,12.09000015258789,7998.06005859375
2019-04-22,12.420000076293945,8015.27001953125
2019-04-23,12.279999732971191,8120.81982421875
2019-04-24,13.140000343322754,8102.009765625
2019-04-25,13.25,8118.68017578125
2019-04-26,12.729999542236328,8146.39990234375
2019-04-29,13.109999656677246,8161.85009765625
2019-04-30,13.119999885559082,8095.39013671875
2019-05-01,14.800000190734863,8049.64013671875
2019-05-02,14.420000076293945,8036.77001953125
2019-05-03,12.869999885559082,8164.0
2019-05-06,15.4399995803833,8123.2900390625
2019-05-07,19.31999969482422,7963.759765625
2019-05-08,19.399999618530273,7943.31982421875
2019-05-09,19.100000381469727,7910.58984375
2019-05-10,16.040000915527344,7916.93994140625
2019-05-13,20.549999237060547,7647.02001953125
2019-05-14,18.059999465942383,7734.490234375
2019-05-15,16.440000534057617,7822.14990234375
2019-05-16,15.289999961853027,7898.0498046875
2019-05-17,15.960000038146973,7816.27978515625
2019-05-20,16.309999465942383,7702.3798828125
2019-05-21,14.949999809265137,7785.72021484375
2019-05-22,14.75,7750.83984375
2019-05-23,16.920000076293945,7628.27978515625
2019-05-24,15.850000381469727,7637.009765625
2019-05-28,17.5,7607.35009765625
2019-05-29,17.899999618530273,7547.31005859375
2019-05-30,17.299999237060547,7567.72021484375
2019-05-31,18.709999084472656,7453.14990234375
2019-06-03,18.860000610351562,7333.02001953125
2019-06-04,16.969999313354492,7527.1201171875
2019-06-05,16.09000015258789,7575.47998046875
2019-06-06,15.930000305175781,7615.5498046875
2019-06-07,16.299999237060547,7742.10009765625
2019-06-10,15.9399995803833,7823.169921875
2019-06-11,15.989999771118164,7822.56982421875
2019-06-12,15.90999984741211,7792.72021484375
2019-06-13,15.819999694824219,7837.1298828125
2019-06-14,15.279999732971191,7796.66015625
2019-06-17,15.350000381469727,7845.02001953125
2019-06-18,15.149999618530273,7953.8798828125
2019-06-19,14.329999923706055,7987.31982421875
2019-06-20,14.75,8051.33984375
2019-06-21,15.399999618530273,8031.7099609375
2019-06-24,15.260000228881836,8005.7001953125
2019-06-25,16.280000686645508,7884.72021484375
2019-06-26,16.209999084472656,7909.97021484375
2019-06-27,15.819999694824219,7967.759765625
2019-06-28,15.079999923706055,8006.240234375
2019-07-01,14.0600004196167,8091.16015625
2019-07-02,12.930000305175781,8109.08984375
2019-07-03,12.569999694824219,8170.22998046875
2019-07-05,13.279999732971191,8161.7900390625
2019-07-08,13.960000038146973,8098.3798828125
2019-07-09,14.09000015258789,8141.72998046875
2019-07-10,13.029999732971191,8202.5302734375
2019-07-11,12.930000305175781,8196.0400390625
2019-07-12,12.390000343322754,8244.1396484375
2019-07-15,12.680000305175781,8258.1904296875
2019-07-16,12.859999656677246,8222.7998046875
2019-07-17,13.970000267028809,8185.2099609375
2019-07-18,13.529999732971191,8207.240234375
2019-07-19,14.449999809265137,8146.490234375
2019-07-22,13.529999732971191,8204.1396484375
2019-07-23,12.609999656677246,8251.400390625
2019-07-24,12.069999694824219,8321.5
2019-07-25,12.739999771118164,8238.5400390625
2019-07-26,12.15999984741211,8330.2099609375
2019-07-29,12.829999923706055,8293.330078125
2019-07-30,13.9399995803833,8273.6103515625
2019-07-31,16.1200008392334,8175.419921875
2019-08-01,17.8700008392334,8111.1201171875
2019-08-02,17.610000610351562,8004.06982421875
2019-08-05,24.59000015258789,7726.0400390625
2019-08-06,20.170000076293945,7833.27001953125
2019-08-07,19.489999771118164,7862.830078125
2019-08-08,16.90999984741211,8039.16015625
2019-08-09,17.969999313354492,7959.14013671875
2019-08-12,21.09000015258789,7863.41015625
2019-08-13,17.520000457763672,8016.35986328125
2019-08-14,22.100000381469727,7773.93994140625
2019-08-15,21.18000030517578,7766.6201171875
2019-08-16,18.469999313354492,7895.990234375
2019-08-19,16.8799991607666,8002.81005859375
2019-08-20,17.5,7948.56005859375
2019-08-21,15.800000190734863,8020.2099609375
2019-08-22,16.68000030517578,7991.39013671875
2019-08-23,19.8700008392334,7751.77001953125
2019-08-26,19.31999969482422,7853.740234375
2019-08-27,20.309999465942383,7826.9501953125
2019-08-28,19.350000381469727,7856.8798828125
2019-08-29,17.8799991607666,7973.39013671875
2019-08-30,18.979999542236328,7962.8798828125
2019-09-03,19.65999984741211,7874.16015625
2019-09-04,17.329999923706055,7976.8798828125
2019-09-05,16.270000457763672,8116.830078125
2019-09-06,15.0,8103.06982421875
2019-09-09,15.270000457763672,8087.43994140625
2019-09-10,15.199999809265137,8084.16015625
2019-09-11,14.609999656677246,8169.68017578125
2019-09-12,14.220000267028809,8194.4697265625
2019-09-13,13.739999771118164,8176.7099609375
2019-09-16,14.670000076293945,8153.5400390625
2019-09-17,14.4399995803833,8186.02001953125
2019-09-18,13.949999809265137,8177.39013671875
2019-09-19,14.050000190734863,8182.8798828125
2019-09-20,15.319999694824219,8117.669921875
2019-09-23,14.90999984741211,8112.4599609375
2019-09-24,17.049999237060547,7993.6298828125
2019-09-25,15.960000038146973,8077.3798828125
2019-09-26,16.06999969482422,8030.66015625
2019-09-27,17.219999313354492,7939.6298828125
2019-09-30,16.239999771118164,7999.33984375
2019-10-01,18.559999465942383,7908.68017578125
2019-10-02,20.559999465942383,7785.25
2019-10-03,19.1200008392334,7872.259765625
2019-10-04,17.040000915527344,7982.47021484375
2019-10-07,17.860000610351562,7956.2900390625
2019-10-08,20.280000686645508,7823.77978515625
2019-10-09,18.639999389648438,7903.740234375
2019-10-10,17.56999969482422,7950.77978515625
2019-10-11,15.579999923706055,8057.0400390625
2019-10-14,14.569999694824219,8048.64990234375
2019-10-15,13.539999961853027,8148.7099609375
2019-10-16,13.680000305175781,8124.18017578125
2019-10-17,13.789999961853027,8156.85009765625
2019-10-18,14.25,8089.5400390625
2019-10-21,14.0,8162.990234375
2019-10-22,14.460000038146973,8104.2998046875
2019-10-23,14.010000228881836,8119.7900390625
2019-10-24,13.710000038146973,8185.7998046875
2019-10-25,12.649999618530273,8243.1201171875
2019-10-28,13.109999656677246,8325.990234375
2019-10-29,13.199999809265137,8276.849609375
2019-10-30,12.329999923706055,8303.98046875
2019-10-31,13.220000267028809,8292.3603515625
2019-11-01,12.300000190734863,8386.400390625
2019-11-04,12.829999923706055,8433.2001953125
2019-11-05,13.100000381469727,8434.6796875
2019-11-06,12.619999885559082,8410.6298828125
2019-11-07,12.729999542236328,8434.51953125
2019-11-08,12.069999694824219,8475.3095703125
2019-11-11,12.6899995803833,8464.2802734375
2019-11-12,12.680000305175781,8486.08984375
2019-11-13,13.0,8482.099609375
2019-11-14,13.050000190734863,8479.01953125
2019-11-15,12.050000190734863,8540.830078125
2019-11-18,12.460000038146973,8549.9404296875
2019-11-19,12.859999656677246,8570.66015625
2019-11-20,12.779999732971191,8526.73046875
2019-11-21,13.130000114440918,8506.2099609375
2019-11-22,12.34000015258789,8519.8798828125
2019-11-25,11.869999885559082,8632.490234375
2019-11-26,11.539999961853027,8647.9296875
2019-11-27,11.75,8705.1796875
2019-11-29,12.619999885559082,8665.4697265625
2019-12-02,14.90999984741211,8567.990234375
2019-12-03,15.960000038146973,8520.6396484375
2019-12-04,14.800000190734863,8566.669921875
2019-12-05,14.520000457763672,8570.7001953125
2019-12-06,13.619999885559082,8656.5302734375
2019-12-09,15.859999656677246,8621.830078125
2019-12-10,15.680000305175781,8616.1796875
2019-12-11,14.989999771118164,8654.0498046875
2019-12-12,13.9399995803833,8717.3203125
2019-12-13,12.630000114440918,8734.8798828125
2019-12-16,12.140000343322754,8814.23046875
2019-12-17,12.289999961853027,8823.3603515625
2019-12-18,12.579999923706055,8827.740234375
2019-12-19,12.5,8887.2197265625
2019-12-20,12.510000228881836,8924.9599609375
2019-12-23,12.609999656677246,8945.650390625
2019-12-24,12.670000076293945,8952.8798828125
2019-12-26,12.649999618530273,9022.3896484375
2019-12-27,13.430000305175781,9006.6201171875
2019-12-30,14.819999694824219,8945.990234375
2019-12-31,13.779999732971191,8972.599609375
2020-01-02,12.470000267028809,9092.1904296875
2020-01-03,14.020000457763672,9020.76953125
2020-01-06,13.850000381469727,9071.4697265625
2020-01-07,13.789999961853027,9068.580078125
2020-01-08,13.449999809265137,9129.240234375
2020-01-09,12.539999961853027,9203.4296875
2020-01-10,12.5600004196167,9178.8603515625
2020-01-13,12.319999694824219,9273.9296875
2020-01-14,12.390000343322754,9251.330078125
2020-01-15,12.420000076293945,9258.7001953125
2020-01-16,12.319999694824219,9357.1298828125
2020-01-17,12.100000381469727,9388.9404296875
2020-01-21,12.850000381469727,9370.8095703125
2020-01-22,12.90999984741211,9383.76953125
2020-01-23,12.979999542236328,9402.48046875
2020-01-24,14.5600004196167,9314.91015625
2020-01-27,18.229999542236328,9139.3095703125
2020-01-28,16.280000686645508,9269.6796875
2020-01-29,16.389999389648438,9275.16015625
2020-01-30,15.489999771118164,9298.9296875
2020-01-31,18.84000015258789,9150.9404296875
2020-02-03,17.969999313354492,9273.400390625
2020-02-04,16.049999237060547,9467.9697265625
2020-02-05,15.149999618530273,9508.6796875
2020-02-06,14.960000038146973,9572.150390625
2020-02-07,15.470000267028809,9520.509765625
2020-02-10,15.039999961853027,9628.3896484375
2020-02-11,15.180000305175781,9638.9404296875
2020-02-12,13.739999771118164,9725.9599609375
2020-02-13,14.149999618530273,9711.9697265625
2020-02-14,13.680000305175781,9731.1796875
2020-02-18,14.829999923706055,9732.740234375
2020-02-19,14.380000114440918,9817.1796875
2020-02-20,15.5600004196167,9750.9697265625
2020-02-21,17.079999923706055,9576.58984375
2020-02-24,25.030000686645508,9221.2802734375
2020-02-25,27.850000381469727,8965.6103515625
2020-02-26,27.559999465942383,8980.7802734375
2020-02-27,39.15999984741211,8566.48046875
2020-02-28,40.11000061035156,8567.3701171875
2020-03-02,33.41999816894531,8952.169921875
2020-03-03,36.81999969482422,8684.08984375
2020-03-04,31.989999771118164,9018.08984375
2020-03-05,39.619998931884766,8738.58984375
2020-03-06,41.939998626708984,8575.6201171875
2020-03-09,54.459999084472656,7950.68017578125
2020-03-10,47.29999923706055,8344.25
2020-03-11,53.900001525878906,7952.0498046875
2020-03-12,75.47000122070312,7201.7998046875
2020-03-13,57.83000183105469,7874.8798828125
2020-03-16,82.69000244140625,6904.58984375
2020-03-17,75.91000366210938,7334.77978515625
2020-03-18,76.44999694824219,6989.83984375
2020-03-19,72.0,7150.580078125
2020-03-20,66.04000091552734,6879.52001953125
2020-03-23,61.59000015258789,6860.669921875
2020-03-24,61.66999816894531,7417.85986328125
2020-03-25,63.95000076293945,7384.2998046875
2020-03-26,61.0,7797.5400390625
2020-03-27,65.54000091552734,7502.3798828125
2020-03-30,57.08000183105469,7774.14990234375
2020-03-31,53.540000915527344,7700.10009765625
2020-04-01,57.060001373291016,7360.580078125
2020-04-02,50.90999984741211,7487.31005859375
2020-04-03,46.79999923706055,7373.080078125
2020-04-06,45.2400016784668,7913.240234375
2020-04-07,46.70000076293945,7887.259765625
2020-04-08,43.349998474121094,8090.89990234375
2020-04-09,41.66999816894531,8153.580078125
2020-04-13,41.16999816894531,8192.419921875
2020-04-14,37.7599983215332,8515.740234375
2020-04-15,40.84000015258789,8393.1796875
2020-04-16,40.11000061035156,8532.3603515625
2020-04-17,38.150001525878906,8650.1396484375
2020-04-20,43.83000183105469,8560.73046875
2020-04-21,45.40999984741211,8263.23046875
2020-04-22,41.97999954223633,8495.3798828125
2020-04-23,41.380001068115234,8494.75
2020-04-24,35.93000030517578,8634.51953125
2020-04-27,33.290000915527344,8730.16015625
2020-04-28,33.56999969482422,8607.73046875
2020-04-29,31.229999542236328,8914.7099609375
2020-04-30,34.150001525878906,8889.5498046875
2020-05-01,37.189998626708984,8604.9501953125
2020-05-04,35.970001220703125,8710.7099609375
2020-05-05,33.61000061035156,8809.1201171875
2020-05-06,34.119998931884766,8854.3896484375
2020-05-07,31.440000534057617,8979.66015625
2020-05-08,27.979999542236328,9121.3203125
2020-05-11,27.56999969482422,9192.33984375
2020-05-12,33.040000915527344,9002.5498046875
2020-05-13,35.279998779296875,8863.169921875
2020-05-14,32.61000061035156,8943.7197265625
2020-05-15,31.889999389648438,9014.5595703125
2020-05-18,29.299999237060547,9234.830078125
2020-05-19,30.530000686645508,9185.099609375
2020-05-20,27.989999771118164,9375.7802734375
2020-05-21,29.530000686645508,9284.8798828125
2020-05-22,28.15999984741211,9324.58984375
2020-05-26,28.010000228881836,9340.2197265625
2020-05-27,27.6200008392334,9412.3603515625
2020-05-28,28.59000015258789,9368.990234375
2020-05-29,27.510000228881836,9489.8701171875
2020-06-01,28.229999542236328,9552.0498046875
2020-06-02,26.84000015258789,9608.3798828125
2020-06-03,25.65999984741211,9682.91015625
2020-06-04,25.809999465942383,9615.8095703125
2020-06-05,24.520000457763672,9814.080078125
2020-06-08,25.809999465942383,9924.75
2020-06-09,27.56999969482422,9953.75
2020-06-10,27.56999969482422,10020.349609375
2020-06-11,40.790000915527344,9492.73046875
2020-06-12,36.09000015258789,9588.8095703125
2020-06-15,34.400001525878906,9726.01953125
2020-06-16,33.66999816894531,9895.8701171875
2020-06-17,33.470001220703125,9910.5302734375
2020-06-18,32.939998626708984,9943.0498046875
2020-06-19,35.119998931884766,9946.1201171875
2020-06-22,31.770000457763672,10056.48046875
2020-06-23,31.3700008392334,10131.3701171875
2020-06-24,33.84000015258789,9909.169921875
2020-06-25,32.220001220703125,10017.0
2020-06-26,34.72999954223633,9757.2197265625
2020-06-29,31.780000686645508,9874.150390625
2020-06-30,30.43000030517578,10058.76953125
2020-07-01,28.6200008392334,10154.6298828125
2020-07-02,27.68000030517578,10207.6298828125
2020-07-06,27.940000534057617,10433.650390625
2020-07-07,29.43000030517578,10343.8896484375
2020-07-08,28.079999923706055,10492.5
2020-07-09,29.260000228881836,10547.75
2020-07-10,27.290000915527344,10617.4404296875
2020-07-13,32.189998626708984,10390.83984375
2020-07-14,29.520000457763672,10488.580078125
2020-07-15,27.760000228881836,10550.490234375
2020-07-16,28.0,10473.830078125
2020-07-17,25.68000030517578,10503.1904296875
2020-07-20,24.459999084472656,10767.08984375
2020-07-21,24.84000015258789,10680.3603515625
2020-07-22,24.31999969482422,10706.1298828125
2020-07-23,26.079999923706055,10461.419921875
2020-07-24,25.84000015258789,10363.1796875
2020-07-27,24.739999771118164,10536.26953125
2020-07-28,25.440000534057617,10402.08984375
2020-07-29,24.100000381469727,10542.9404296875
2020-07-30,24.760000228881836,10587.8095703125
2020-07-31,24.459999084472656,10745.26953125
2020-08-03,24.280000686645508,10902.7998046875
2020-08-04,23.760000228881836,10941.169921875
2020-08-05,22.989999771118164,10998.400390625
2020-08-06,22.649999618530273,11108.0703125
2020-08-07,22.209999084472656,11010.98046875
2020-08-10,22.1299991607666,10968.3603515625
2020-08-11,24.030000686645508,10782.8203125
2020-08-12,22.280000686645508,11012.240234375
2020-08-13,22.1299991607666,11042.5
2020-08-14,22.049999237060547,11019.2998046875
2020-08-17,21.350000381469727,11129.73046875
2020-08-18,21.510000228881836,11210.83984375
2020-08-19,22.540000915527344,11146.4599609375
2020-08-20,22.719999313354492,11264.9501953125
2020-08-21,22.540000915527344,11311.7998046875
2020-08-24,22.3700008392334,11379.7197265625
2020-08-25,22.030000686645508,11466.4697265625
2020-08-26,23.270000457763672,11665.0595703125
2020-08-27,24.469999313354492,11625.33984375
2020-08-28,22.959999084472656,11695.6298828125
2020-08-31,26.40999984741211,11775.4599609375
2020-09-01,26.1200008392334,11939.669921875
2020-09-02,26.56999969482422,12056.4404296875
2020-09-03,33.599998474121094,11458.099609375
2020-09-04,30.75,11313.1298828125
2020-09-08,31.459999084472656,10847.6904296875
2020-09-09,28.809999465942383,11141.5595703125
2020-09-10,29.709999084472656,10919.58984375
2020-09-11,26.8700008392334,10853.5498046875
2020-09-14,25.850000381469727,11056.650390625
2020-09-15,25.59000015258789,11190.3203125
2020-09-16,26.040000915527344,11050.4697265625
2020-09-17,26.459999084472656,10910.2802734375
2020-09-18,25.829999923706055,10793.2802734375
2020-09-21,27.780000686645508,10778.7998046875
2020-09-22,26.860000610351562,10963.6396484375
2020-09-23,28.579999923706055,10632.990234375
2020-09-24,28.510000228881836,10672.26953125
2020-09-25,26.3799991607666,10913.5595703125
2020-09-28,26.190000534057617,11117.5302734375
2020-09-29,26.270000457763672,11085.25
2020-09-30,26.3700008392334,11167.509765625
2020-10-01,26.700000762939453,11326.509765625
2020-10-02,27.6299991607666,11075.01953125
2020-10-05,27.959999084472656,11332.490234375
2020-10-06,29.479999542236328,11154.599609375
2020-10-07,28.059999465942383,11364.599609375
2020-10-08,26.360000610351562,11420.98046875
2020-10-09,25.0,11579.9404296875
2020-10-12,25.06999969482422,11876.259765625
2020-10-13,26.06999969482422,11863.900390625
2020-10-14,26.399999618530273,11768.73046875
2020-10-15,26.969999313354492,11713.8701171875
2020-10-16,27.40999984741211,11671.5595703125
2020-10-19,29.18000030517578,11478.8798828125
2020-10-20,29.350000381469727,11516.490234375
2020-10-21,28.649999618530273,11484.6904296875
2020-10-22,28.110000610351562,11506.009765625
2020-10-23,27.549999237060547,11548.2802734375
2020-10-26,32.459999084472656,11358.9404296875
2020-10-27,33.349998474121094,11431.349609375
2020-10-28,40.279998779296875,11004.8701171875
2020-10-29,37.59000015258789,11185.58984375
2020-10-30,38.02000045776367,10911.58984375
2020-11-02,37.130001068115234,10957.6103515625
2020-11-03,35.54999923706055,11160.5703125
2020-11-04,29.56999969482422,11590.7802734375
2020-11-05,27.579999923706055,11890.9296875
2020-11-06,24.860000610351562,11895.23046875
2020-11-09,25.75,11713.7802734375
2020-11-10,24.799999237060547,11553.8603515625
2020-11-11,23.450000762939453,11786.4296875
2020-11-12,25.350000381469727,11709.58984375
2020-11-13,23.100000381469727,11829.2900390625
2020-11-16,22.450000762939453,11924.1298828125
2020-11-17,22.709999084472656,11899.33984375
2020-11-18,23.84000015258789,11801.599609375
2020-11-19,23.110000610351562,11904.7099609375
2020-11-20,23.700000762939453,11854.9697265625
2020-11-23,22.65999984741211,11880.6298828125
2020-11-24,21.639999389648438,12036.7900390625
2020-11-25,21.25,12094.400390625
2020-11-27,20.84000015258789,12205.849609375
2020-11-30,20.56999969482422,12198.740234375
2020-12-01,20.770000457763672,12355.1103515625
2020-12-02,21.170000076293945,12349.3701171875
2020-12-03,21.280000686645508,12377.1796875
2020-12-04,20.790000915527344,12464.23046875
2020-12-07,21.299999237060547,12519.9501953125
2020-12-08,20.68000030517578,12582.76953125
2020-12-09,22.270000457763672,12338.9501953125
2020-12-10,22.520000457763672,12405.8095703125
2020-12-11,23.309999465942383,12377.8701171875
2020-12-14,24.719999313354492,12440.0400390625
2020-12-15,22.889999389648438,12595.0595703125
2020-12-16,22.5,12658.1904296875
2020-12-17,21.93000030517578,12764.75
2020-12-18,21.56999969482422,12755.6396484375
2020-12-21,25.15999984741211,12742.51953125
2020-12-22,24.229999542236328,12807.919921875
2020-12-23,23.309999465942383,12771.1103515625
2020-12-24,21.530000686645508,12804.73046875
2020-12-28,21.700000762939453,12899.419921875
2020-12-29,23.079999923706055,12850.2197265625
2020-12-30,22.770000457763672,12870.0
2020-12-31,22.75,12888.2802734375
2021-01-04,26.969999313354492,12698.4501953125
2021-01-05,25.34000015258789,12818.9599609375
2021-01-06,25.06999969482422,12740.7900390625
2021-01-07,22.3700008392334,13067.48046875
2021-01-08,21.559999465942383,13201.98046875
2021-01-11,24.079999923706055,13036.4296875
2021-01-12,23.329999923706055,13072.4296875
2021-01-13,22.209999084472656,13128.9501953125
2021-01-14,23.25,13112.6396484375
2021-01-15,24.34000015258789,12998.5
2021-01-19,23.239999771118164,13197.1796875
2021-01-20,21.579999923706055,13457.25
2021-01-21,21.31999969482422,13530.91015625
2021-01-22,21.90999984741211,13543.0595703125
2021-01-25,23.190000534057617,13635.990234375
2021-01-26,23.020000457763672,13626.0595703125
2021-01-27,37.209999084472656,13270.599609375
2021-01-28,30.209999084472656,13337.16015625
2021-01-29,33.09000015258789,13070.6904296875
2021-02-01,30.239999771118164,13403.3896484375
2021-02-02,25.559999465942383,13612.7802734375
2021-02-03,22.90999984741211,13610.5400390625
2021-02-04,21.770000457763672,13777.740234375
2021-02-05,20.8700008392334,13856.2998046875
2021-02-08,21.239999771118164,13987.6396484375
2021-02-09,21.6299991607666,14007.7001953125
2021-02-10,21.989999771118164,13972.5302734375
2021-02-11,21.25,14025.76953125
2021-02-12,19.969999313354492,14095.4697265625
2021-02-16,21.459999084472656,14047.5
2021-02-17,21.5,13965.490234375
2021-02-18,22.489999771118164,13865.3603515625
2021-02-19,22.049999237060547,13874.4599609375
2021-02-22,23.450000762939453,13533.0498046875
2021-02-23,23.110000610351562,13465.2001953125
2021-02-24,21.34000015258789,13597.9697265625
2021-02-25,28.889999389648438,13119.4296875
2021-02-26,27.950000762939453,13192.349609375
2021-03-01,23.350000381469727,13588.830078125
2021-03-02,24.100000381469727,13358.7900390625
2021-03-03,26.670000076293945,12997.75
2021-03-04,28.56999969482422,12723.4697265625
2021-03-05,24.65999984741211,12920.150390625
2021-03-08,25.469999313354492,12609.16015625
2021-03-09,24.030000686645508,13073.8203125
2021-03-10,22.559999465942383,13068.830078125
2021-03-11,21.90999984741211,13398.669921875
2021-03-12,20.690000534057617,13319.8603515625
2021-03-15,20.030000686645508,13459.7099609375
2021-03-16,19.790000915527344,13471.5703125
2021-03-17,19.229999542236328,13525.2001953125
2021-03-18,21.579999923706055,13116.169921875
2021-03-19,20.950000762939453,13215.240234375
2021-03-22,18.8799991607666,13377.5400390625
2021-03-23,20.299999237060547,13227.7001953125
2021-03-24,21.200000762939453,12961.8896484375
2021-03-25,19.809999465942383,12977.6796875
